header,"break","case","catch","continue","debugger","default","delete","do","else","finally","for","function","if","in","instanceof","new","return","switch","this","throw","try","typeof","var","const","void","while","with","document","MY_MJSA_THIS","!","!=","!==","%","%=","&","&&","&=","(",")","*","*=","+","++","+=",",","-","--","-=",".","/","/=",":",";","<","<<","<<=","<=","=","==","===",">",">=",">>",">>=",">>>",">>>=","?","[","]","^","^=","{","|","|=","||","}","~","InitVariableWithFunctionExpression","InitVariableWithExpression","InitVariableWithThisExpression","InitVariableWithUnaryExpression","InitVariableWithBinaryExpression","InitVariableWithCallExpression","InitVariableWithLogicalExpression","AssignWithFuncCall","AssignWithLogicalExpression","AssignWithBitOperation","AssignWithThisExpression","FunctionObfuscation","StringConcatation","ArrayConcatation","DecodeString_OR_DOM_FunctionCall","FuncCallOnBinaryExpr","FuncCallOnUnaryExpr","FuncCallOnStringVariable","FuncCallOnCallExpr","FuncCallOnNonLocalArray","FuncCallOnUnkonwnArrayIndex","HtmlCommentInScriptBlock","AssigningToThis","ConditionalCompilationCode","DotNotationInFunctionName","LongArray","LongExpression","in_test","in_main","in_if","in_loop","in_function","in_try","in_switch","in_return","in_file","TokenPerFile","CommentPerFile"
"/Users/hongtao/javascript-malware-collection/2015//20151205_af4572f36d4a5cd1c6797d17b78db812.js",0,0,0,0,0,0,0,0,0,0,0,0.0045045045045045045,0,0,0,0,0.0045045045045045045,0,0,0,0,0,0.990990990990991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022813688212927757,0.0022813688212927757,0,0,0,0,0.16425855513307985,0,0,0,0,0,0,0,0,0.49809885931558934,0,0,0,0,0.3315589353612167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007604562737642585,0,0,0,0.0007604562737642585,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.48041202296521446,0
"/Users/hongtao/javascript-malware-collection/2015//20151207_ba5a681820e2419b2a070937208ca566.js",0,0,0,0,0,0,0,0,0,0,0,0.0045871559633027525,0,0,0,0,0.0045871559633027525,0,0,0,0,0,0.9908256880733946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023237800154918666,0.0023237800154918666,0,0,0,0,0.16421378776142526,0,0,0,0,0,0,0,0,0.49806351665375675,0,0,0,0,0.33152594887683967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774593338497289,0,0,0,0.000774593338497289,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4802269601100413,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_08b33dd32871acf99482d1bbc3a176d1.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020644095788604458,0,0,0,0,0,0.00020644095788604458,0,0.2462840627580512,0.2462840627580512,0,0,0.0022708505367464906,0.0006193228736581337,0.00020644095788604458,0.0022708505367464906,0.0012386457473162675,0,0,0.23967795210569778,0.0022708505367464906,0,0,0.24298100743187448,0.00041288191577208916,0,0,0,0.002477291494632535,0,0,0.00020644095788604458,0,0,0,0,0,0,0.003922378199834847,0.003922378199834847,0,0,0.0022708505367464906,0,0,0,0.0022708505367464906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5047459853143096,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_08b74798d173fa371a4f272f1788dad2.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020644095788604458,0,0,0,0,0,0.00020644095788604458,0,0.2462840627580512,0.2462840627580512,0,0,0.0022708505367464906,0.0006193228736581337,0.00020644095788604458,0.0022708505367464906,0.0012386457473162675,0,0,0.23967795210569778,0.0022708505367464906,0,0,0.24298100743187448,0.00041288191577208916,0,0,0,0.002477291494632535,0,0,0.00020644095788604458,0,0,0,0,0,0,0.003922378199834847,0.003922378199834847,0,0,0.0022708505367464906,0,0,0,0.0022708505367464906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5042041862961417,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_090e3c5bf64ee7a0bb4f1422346bf0dc.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020631318341242006,0,0,0,0,0,0.00020631318341242006,0,0.24633794099442954,0.24633794099442954,0,0,0.0022694450175366207,0.0006189395502372602,0.00020631318341242006,0.0022694450175366207,0.0010315659170621002,0,0,0.2397359191252321,0.0022694450175366207,0,0,0.24303693005983082,0.0004126263668248401,0,0,0,0.0024757582009490406,0,0,0.00020631318341242006,0,0,0,0,0,0,0.003919950484835981,0.003919950484835981,0,0,0.0022694450175366207,0,0,0,0.0022694450175366207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5043213923824283,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_0b894b7df6aa9899e6b1f655baa983fd.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020631318341242006,0,0,0,0,0,0.00020631318341242006,0,0.24633794099442954,0.24633794099442954,0,0,0.0022694450175366207,0.0006189395502372602,0.00020631318341242006,0.0022694450175366207,0.0010315659170621002,0,0,0.2397359191252321,0.0022694450175366207,0,0,0.24303693005983082,0.0004126263668248401,0,0,0,0.0024757582009490406,0,0,0.00020631318341242006,0,0,0,0,0,0,0.003919950484835981,0.003919950484835981,0,0,0.0022694450175366207,0,0,0,0.0022694450175366207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5047425878422717,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_1184f076dbebd0675175a19cbc1e55d8.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00018446781036709093,0,0,0,0,0,0.00018446781036709093,0,0.2466334624608006,0.2466334624608006,0,0,0.0020291459140380002,0.0005534034311012728,0.00018446781036709093,0.0020291459140380002,0.0012912746725696365,0,0,0.24073049252905368,0.0020291459140380002,0,0,0.24368197749492715,0.00036893562073418186,0,0,0,0.002213613724405091,0,0,0.00018446781036709093,0,0,0,0,0,0,0.003504888396974728,0.003504888396974728,0,0,0.0020291459140380002,0,0,0,0.0020291459140380002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5049621171699925,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_140a89b97225b6bf745613a966252762.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00018453589223103894,0,0,0,0,0,0.00018453589223103894,0,0.24672448791289905,0.24672448791289905,0,0,0.002029894814541428,0.0005536076766931168,0.00018453589223103894,0.002029894814541428,0.0009226794611551947,0,0,0.24081933936150582,0.002029894814541428,0,0,0.24377191363720244,0.0003690717844620779,0,0,0,0.0022144307067724672,0,0,0.00018453589223103894,0,0,0,0,0,0,0.0035061819523897397,0.0035061819523897397,0,0,0.002029894814541428,0,0,0,0.002029894814541428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5054217189252711,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_15f15728269a688ec0feaa994204bf1f.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00018436578171091445,0,0,0,0,0,0.00018436578171091445,0,0.24668141592920353,0.24668141592920353,0,0,0.002028023598820059,0.0005530973451327434,0.00018436578171091445,0.002028023598820059,0.0011061946902654867,0,0,0.24078171091445427,0.002028023598820059,0,0,0.24373156342182892,0.0003687315634218289,0,0,0,0.0022123893805309734,0,0,0.00018436578171091445,0,0,0,0,0,0,0.0035029498525073746,0.0035029498525073746,0,0,0.002028023598820059,0,0,0,0.002028023598820059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5054710435014679,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_1b9727bc50ae3fc4ea81c7bd442b0739.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020644095788604458,0,0,0,0,0,0.00020644095788604458,0,0.2462840627580512,0.2462840627580512,0,0,0.0022708505367464906,0.0006193228736581337,0.00020644095788604458,0.0022708505367464906,0.0012386457473162675,0,0,0.23967795210569778,0.0022708505367464906,0,0,0.24298100743187448,0.00041288191577208916,0,0,0,0.002477291494632535,0,0,0.00020644095788604458,0,0,0,0,0,0,0.003922378199834847,0.003922378199834847,0,0,0.0022708505367464906,0,0,0,0.0022708505367464906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5042643287409793,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_1c04b7a365950ead264e5b16db1d22e1.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020661157024793388,0,0,0,0,0,0.00020661157024793388,0,0.2462809917355372,0.2462809917355372,0,0,0.0022727272727272726,0.0006198347107438017,0.00020661157024793388,0.0022727272727272726,0.0012396694214876034,0,0,0.2396694214876033,0.0022727272727272726,0,0,0.24297520661157024,0.00041322314049586776,0,0,0,0.0024793388429752068,0,0,0.00020661157024793388,0,0,0,0,0,0,0.003925619834710744,0.003925619834710744,0,0,0.0022727272727272726,0,0,0,0.0022727272727272726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5043883216908472,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_2112cc76a10b9f0bc834c8ab3fe60343.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00018453589223103894,0,0,0,0,0,0.00018453589223103894,0,0.24672448791289905,0.24672448791289905,0,0,0.002029894814541428,0.0005536076766931168,0.00018453589223103894,0.002029894814541428,0.0009226794611551947,0,0,0.24081933936150582,0.002029894814541428,0,0,0.24377191363720244,0.0003690717844620779,0,0,0,0.0022144307067724672,0,0,0.00018453589223103894,0,0,0,0,0,0,0.0035061819523897397,0.0035061819523897397,0,0,0.002029894814541428,0,0,0,0.002029894814541428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.484138354482194,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_2424b2315107cf7b9dd6f465c83e997e.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020631318341242006,0,0,0,0,0,0.00020631318341242006,0,0.24633794099442954,0.24633794099442954,0,0,0.0022694450175366207,0.0006189395502372602,0.00020631318341242006,0.0022694450175366207,0.0010315659170621002,0,0,0.2397359191252321,0.0022694450175366207,0,0,0.24303693005983082,0.0004126263668248401,0,0,0,0.0024757582009490406,0,0,0.00020631318341242006,0,0,0,0,0,0,0.003919950484835981,0.003919950484835981,0,0,0.0022694450175366207,0,0,0,0.0022694450175366207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5045319022063208,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_2447d72136974f17ced6f2c8a376952e.js",0,0,0,0,0,0,0,0,0,0,0,0.004484304932735426,0,0,0,0,0.004484304932735426,0,0,0,0,0,0.9910313901345291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002271006813020439,0.002271006813020439,0,0,0,0,0.1642694928084784,0,0,0,0,0,0,0,0,0.49810749432248297,0,0,0,0,0.3315669947009841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000757002271006813,0,0,0,0.000757002271006813,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4825257470876245,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_24679f8354a902d9594b6f1e0b71691a.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00018446781036709093,0,0,0,0,0,0.00018446781036709093,0,0.2466334624608006,0.2466334624608006,0,0,0.0020291459140380002,0.0005534034311012728,0.00018446781036709093,0.0020291459140380002,0.0012912746725696365,0,0,0.24073049252905368,0.0020291459140380002,0,0,0.24368197749492715,0.00036893562073418186,0,0,0,0.002213613724405091,0,0,0.00018446781036709093,0,0,0,0,0,0,0.003504888396974728,0.003504888396974728,0,0,0.0020291459140380002,0,0,0,0.0020291459140380002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5052047189451769,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_24709befda55a84afa0bdb3c257d53ea.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00018480872297172427,0,0,0,0,0,0.00018480872297172427,0,0.2467196451672519,0.2467196451672519,0,0,0.002032895952688967,0.0005544261689151728,0.00018480872297172427,0.002032895952688967,0.0009240436148586213,0,0,0.24080576603215673,0.002032895952688967,0,0,0.2437627055997043,0.00036961744594344855,0,0,0,0.002217704675660691,0,0,0.00018480872297172427,0,0,0,0,0,0,0.0035113657364627612,0.0035113657364627612,0,0,0.002032895952688967,0,0,0,0.002032895952688967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5051596000641608,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_24a57541e1bacde1d200c9ac5ab818cb.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00018439977872026554,0,0,0,0,0,0.00018439977872026554,0,0.2467269039277153,0.2467269039277153,0,0,0.002028397565922921,0.0005531993361607966,0.00018439977872026554,0.002028397565922921,0.0009219988936013276,0,0,0.2408261110086668,0.002028397565922921,0,0,0.24377650746819104,0.0003687995574405311,0,0,0,0.0022127973446431862,0,0,0.00018439977872026554,0,0,0,0,0,0,0.003503595795685045,0.003503595795685045,0,0,0.002028397565922921,0,0,0,0.002028397565922921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5051210924997332,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_25cd517594db8fc071ed8a0ebd4a7bae.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020627062706270627,0,0,0,0,0,0.00020627062706270627,0,0.24628712871287128,0.24628712871287128,0,0,0.002268976897689769,0.0006188118811881188,0.00020627062706270627,0.002268976897689769,0.0012376237623762376,0,0,0.2396864686468647,0.002268976897689769,0,0,0.242986798679868,0.00041254125412541255,0,0,0,0.0024752475247524753,0,0,0.00020627062706270627,0,0,0,0,0,0,0.003919141914191419,0.003919141914191419,0,0,0.002268976897689769,0,0,0,0.002268976897689769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5042006792587738,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_285c13728902e8101f31ae4311ad7f48.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00018450184501845018,0,0,0,0,0,0.00018450184501845018,0,0.2466789667896679,0.2466789667896679,0,0,0.002029520295202952,0.0005535055350553505,0.00018450184501845018,0.002029520295202952,0.001107011070110701,0,0,0.24077490774907748,0.002029520295202952,0,0,0.2437269372693727,0.00036900369003690036,0,0,0,0.002214022140221402,0,0,0.00018450184501845018,0,0,0,0,0,0,0.0035055350553505533,0.0035055350553505533,0,0,0.002029520295202952,0,0,0,0.002029520295202952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5054751348752737,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_2874ff8351d03a3c75fe6b8d226fe50e.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020661157024793388,0,0,0,0,0,0.00020661157024793388,0,0.2462809917355372,0.2462809917355372,0,0,0.0022727272727272726,0.0006198347107438017,0.00020661157024793388,0.0022727272727272726,0.0012396694214876034,0,0,0.2396694214876033,0.0022727272727272726,0,0,0.24297520661157024,0.00041322314049586776,0,0,0,0.0024793388429752068,0,0,0.00020661157024793388,0,0,0,0,0,0,0.003925619834710744,0.003925619834710744,0,0,0.0022727272727272726,0,0,0,0.0022727272727272726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5041475204392194,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_2a324e541d8c7af1c9853c84a3010d35.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020648358455502787,0,0,0,0,0,0.00020648358455502787,0,0.24633491637414826,0.24633491637414826,0,0,0.0022713194301053068,0.0006194507536650836,0.00020648358455502787,0.0022713194301053068,0.0010324179227751394,0,0,0.23972744166838736,0.0022713194301053068,0,0,0.2430311790212678,0.00041296716911005574,0,0,0,0.0024778030146603344,0,0,0.00020648358455502787,0,0,0,0,0,0,0.0039231881065455295,0.0039231881065455295,0,0,0.0022713194301053068,0,0,0,0.0022713194301053068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5040844314590662,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_2b4ae1d9251c01ce37379be0c0c9de11.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020631318341242006,0,0,0,0,0,0.00020631318341242006,0,0.24633794099442954,0.24633794099442954,0,0,0.0022694450175366207,0.0006189395502372602,0.00020631318341242006,0.0022694450175366207,0.0010315659170621002,0,0,0.2397359191252321,0.0022694450175366207,0,0,0.24303693005983082,0.0004126263668248401,0,0,0,0.0024757582009490406,0,0,0.00020631318341242006,0,0,0,0,0,0,0.003919950484835981,0.003919950484835981,0,0,0.0022694450175366207,0,0,0,0.0022694450175366207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5043514544587506,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_2beb076c1048a52dc8cdbe35ee8c33e4.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020665426741062204,0,0,0,0,0,0.00020665426741062204,0,0.24633188675346146,0.24633188675346146,0,0,0.0022731969415168423,0.0006199628022318661,0.00020665426741062204,0.0022731969415168423,0.0010332713370531101,0,0,0.23971895019632156,0.0022731969415168423,0,0,0.2430254184748915,0.0004133085348212441,0,0,0,0.0024798512089274642,0,0,0.00020665426741062204,0,0,0,0,0,0,0.0039264310808018186,0.0039264310808018186,0,0,0.0022731969415168423,0,0,0,0.0022731969415168423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5046902073250882,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_2cdd86707aefad990a080a4e563a1f25.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020682523267838676,0,0,0,0,0,0.00020682523267838676,0,0.24632885211995864,0.24632885211995864,0,0,0.002275077559462254,0.0006204756980351603,0.00020682523267838676,0.002275077559462254,0.001034126163391934,0,0,0.23971044467425026,0.002275077559462254,0,0,0.24301964839710444,0.0004136504653567735,0,0,0,0.002481902792140641,0,0,0.00020682523267838676,0,0,0,0,0,0,0.003929679420889349,0.003929679420889349,0,0,0.002275077559462254,0,0,0,0.002275077559462254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5043623760009561,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_2eabf754f7cd081b0b8427610e10b9e3.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020614306328592042,0,0,0,0,0,0.00020614306328592042,0,0.2463409606266749,0.2463409606266749,0,0,0.0022675736961451248,0.0006184291898577613,0.00020614306328592042,0.0022675736961451248,0.0010307153164296021,0,0,0.23974438260152545,0.0022675736961451248,0,0,0.24304267161410018,0.00041228612657184083,0,0,0,0.0024737167594310453,0,0,0.00020614306328592042,0,0,0,0,0,0,0.003916718202432488,0.003916718202432488,0,0,0.0022675736961451248,0,0,0,0.0022675736961451248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5047085469066634,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_31875312b057c5b6b37e89e50933e92a.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.000206058108386565,0,0,0,0,0,0.000206058108386565,0,0.24623943952194519,0.24623943952194519,0,0,0.002266639192252215,0.000618174325159695,0.000206058108386565,0.002266639192252215,0.001442406758705955,0,0,0.2396455800535751,0.002266639192252215,0,0,0.24294250978776014,0.00041211621677313,0,0,0,0.00247269730063878,0,0,0.000206058108386565,0,0,0,0,0,0,0.003915104059344735,0.003915104059344735,0,0,0.002266639192252215,0,0,0,0.002266639192252215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5054604046070299,0
"/Users/hongtao/javascript-malware-collection/2015//20151208_31a7790339c2c9b10acfe25d1fb5dbd1.js",0.045454545454545456,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0,0,0,0.22727272727272727,0,0,0,0,0,0.22727272727272727,0,0,0.045454545454545456,0,0,0,0.00020648358455502787,0,0,0,0,0,0.00020648358455502787,0,0.24633491637414826,0.24633491637414826,0,0,0.0022713194301053068,0.0006194507536650836,0.00020648358455502787,0.0022713194301053068,0.0010324179227751394,0,0,0.23972744166838736,0.0022713194301053068,0,0,0.2430311790212678,0.00041296716911005574,0,0,0,0.0024778030146603344,0,0,0.00020648358455502787,0,0,0,0,0,0,0.0039231881065455295,0.0039231881065455295,0,0,0.0022713194301053068,0,0,0,0.0022713194301053068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.625,0,0,0.375,0,0,0,0,0.5042347608254801,0
